repo_id,repo_name,description,stars,forks,open_issues,license,archived,pushed_at,openrank_2607,openrank_trend_2508_2607,participants_2607,language,created_at,topics,landscape_action,landscape_layer,landscape_section,selection_reason,selection_caveat,github_status,trend_signal,trend_signal_reason
65600975,pytorch/pytorch,Tensors and Dynamic neural networks in Python with strong GPU acceleration,102157,28683,18408,NOASSERTION,false,2026-08-03T16:21:29Z,333.26,"[988.28,969.04,874.64,868.4,862.71,816.66,743.38,685.38,631.31,537.92,427.62,333.26]",149,Python,2016-08-13,"autograd,deep-learning,gpu,machine-learning,neural-network,numpy,python,tensor",keep,Model Infra,Pre-Train · Framework & parallel,"当前图中的 Pre-Train · Framework & parallel 代表项目；仓库仍在维护，102,157 stars，2026 年 7 月 OpenRank 333.26。",保留通用框架和并行训练基线，不按短期 stars 排名。,ok,,
65711522,PaddlePaddle/Paddle,PArallel Distributed Deep LEarning: Machine Learning Framework from Industrial Practice （『飞桨』核心框架，深度学习&机器学习高性能单机、分布式训练和跨平台部署）,24042,6013,1538,Apache-2.0,false,2026-08-03T15:34:44Z,23.89,"[186.91,166.93,144.29,140.34,130.77,121.26,110.58,92.03,70.67,62.24,39.17,23.89]",38,C++,2016-08-15,"deep-learning,distributed-training,efficiency,machine-learning,neural-network,paddlepaddle,python,scalability",keep,Model Infra,Pre-Train · Framework & parallel,"当前图中的 Pre-Train · Framework & parallel 代表项目；仓库仍在维护，24,042 stars，2026 年 7 月 OpenRank 23.89。",保留通用框架和并行训练基线，不按短期 stars 排名。,ok,,
154739597,jax-ml/jax,"Composable transformations of Python+NumPy programs: differentiate, vectorize, JIT to GPU/TPU, and more",36090,3714,2549,Apache-2.0,false,2026-08-03T16:29:01Z,121.48,"[134.17,118.76,128.69,117.39,112.25,106.2,108.49,114.18,121.46,117.86,135.11,121.48]",77,Python,2018-10-25,jax,keep,Model Infra,Pre-Train · Framework & parallel,"当前图中的 Pre-Train · Framework & parallel 代表项目；仓库仍在维护，36,090 stars，2026 年 7 月 OpenRank 121.48。",保留通用框架和并行训练基线，不按短期 stars 排名。,ok,,
208728772,milvus-io/milvus,"Milvus is a high-performance, cloud-native vector database built for scalable vector ANN search",45489,4156,1179,Apache-2.0,false,2026-08-03T11:58:19Z,44.93,"[116.51,107.86,102.03,107.23,102.79,98.91,90.06,90.99,89.43,76.66,59.38,44.93]",30,Go,2019-09-16,"anns,cloud-native,diskann,distributed,embedding-database,embedding-similarity,embedding-store,faiss,golang,hnsw,image-search,llm,nearest-neighbor-search,rag,vector-database,vector-search,vector-similarity,vector-store",add,Agent Infra,"Memory, knowledge & context",成熟向量数据库仍是 agent context 的重要底座；当前 45k+ stars、最近可用 OpenRank 68.34，社区信号稳定。,它是通用向量数据库，不应被描述成 agent memory framework；在图中承担底层检索基础设施的位置。,ok,,
546206616,chroma-core/chroma,Search infrastructure for AI,28941,2422,765,Apache-2.0,false,2026-07-31T23:15:46Z,14.4,"[63.96,54.0,50.77,50.99,47.47,44.82,41.11,39.41,37.15,23.47,17.18,14.4]",10,Rust,2022-10-05,"agents,ai,ai-agents,database,rust,rust-lang",omit,,,"候选项目已复核，但在当前版面预算下暂不入图：未进入本版主图；28,897 stars，最近可用 OpenRank 18.62，但与已选项目功能重叠，或没有形成新的结构位置。",继续保留在项目池，后续按持续协作、独立采用和分类缺口复核。,ok,,
55072677,weaviate/weaviate,"Weaviate is an open-source vector database that stores both objects and vectors, allowing for the combination of vector search with structured filtering with the fault tolerance and scalability of a cloud-native database​.",16685,1358,620,BSD-3-Clause,false,2026-08-03T16:17:58Z,26.72,"[63.36,60.17,55.03,46.03,45.07,45.17,41.06,41.28,33.24,39.43,28.02,26.72]",17,Go,2016-03-30,"approximate-nearest-neighbor-search,generative-search,grpc,hnsw,hybrid-search,image-search,information-retrieval,mlops,nearest-neighbor-search,neural-search,recommender-system,search-engine,semantic-search,semantic-search-engine,similarity-search,vector-database,vector-search,vector-search-engine,vectors,weaviate",omit,,,"候选项目已复核，但在当前版面预算下暂不入图：未进入本版主图；16,654 stars，最近可用 OpenRank 32.00，但与已选项目功能重叠，或没有形成新的结构位置。",继续保留在项目池，后续按持续协作、独立采用和分类缺口复核。,ok,,
268163609,qdrant/qdrant,"Qdrant - High-performance, massive-scale Vector Database and Vector Search Engine for the next generation of AI. Also available in the cloud https://cloud.qdrant.io/",33756,2550,662,Apache-2.0,false,2026-08-03T16:23:55Z,16.61,"[61.08,59.28,53.52,46.19,47.81,41.79,40.52,43.15,38.95,35.37,25.57,16.61]",7,Rust,2020-05-30,"ai-search,ai-search-engine,embeddings-similarity,hnsw,hybrid-search,image-search,knn-algorithm,machine-learning,mlops,nearest-neighbor-search,neural-network,neural-search,recommender-system,search,search-engine,search-engines,similarity-search,vector-database,vector-search,vector-search-engine",omit,,,"候选项目已复核，但在当前版面预算下暂不入图：未进入本版主图；33,626 stars，最近可用 OpenRank 30.03，但与已选项目功能重叠，或没有形成新的结构位置。",继续保留在项目池，后续按持续协作、独立采用和分类缺口复核。,ok,,
833984877,kvcache-ai/ktransformers,A Flexible Framework for Experiencing Heterogeneous LLM Inference/Fine-tune Optimizations,19155,1503,489,Apache-2.0,false,2026-08-02T12:11:38Z,3.1,"[18.36,14.14,7.07,16.69,26.48,19.9,17.52,11.75,12.58,6.61,6.24,3.1]",2,Python,2024-07-26,,omit,,,"候选项目已复核，但在当前版面预算下暂不入图：未进入本版主图；19,081 stars，最近可用 OpenRank 6.96，但与已选项目功能重叠，或没有形成新的结构位置。",继续保留在项目池，后续按持续协作、独立采用和分类缺口复核。,ok,,
813348592,vllm-project/aibrix,Cost-efficient and pluggable Infrastructure components for GenAI inference,4993,640,348,Apache-2.0,false,2026-08-03T11:27:21Z,8.85,"[38.95,37.06,33.4,26.81,23.38,19.7,17.26,13.61,14.89,12.71,9.92,8.85]",3,Go,2024-06-10,,omit,,,"候选项目已复核，但在当前版面预算下暂不入图：未进入本版主图；4,982 stars，最近可用 OpenRank 11.94，但与已选项目功能重叠，或没有形成新的结构位置。",继续保留在项目池，后续按持续协作、独立采用和分类缺口复核。,ok,,
819733173,kvcache-ai/Mooncake,"Mooncake is the serving platform for Kimi, a leading LLM service provided by Moonshot AI.",6135,1048,468,Apache-2.0,false,2026-08-03T14:49:11Z,20.65,"[40.1,47.14,38.72,41.69,47.71,51.75,47.99,50.6,43.03,36.4,25.37,20.65]",25,C++,2024-06-25,"disaggregation,inference,kvcache,llm,rdma,reinforcement-learning,sglang,tokenspeed,trt-llm,vllm",remove,Model Infra,Serving · Inference,KV cache 位置与 LMCache 重叠，本版选择社区信号更强、定位更直接的 LMCache。,Mooncake 继续保留在项目池，后续按跨引擎采用情况复核。,ok,,
814708478,unitycatalog/unitycatalog,"Open, Multi-modal Catalog for Data & AI",3475,656,451,Apache-2.0,false,2026-08-03T15:35:35Z,8.49,"[4.66,6.33,9.29,9.45,8.54,7.97,10.12,9.21,9.67,9.3,5.43,8.49]",6,Java,2024-06-13,,omit,,,"候选项目已复核，但在当前版面预算下暂不入图：未进入本版主图；3,472 stars，最近可用 OpenRank 6.80，但与已选项目功能重叠，或没有形成新的结构位置。",继续保留在项目池，后续按持续协作、独立采用和分类缺口复核。,ok,,
762304524,ComposioHQ/composio,"Composio powers 1000+ toolkits, tool search, context management, authentication, and a sandboxed workbench to help you build AI agents that turn intent into action.",29508,4686,81,MIT,false,2026-08-03T16:30:14Z,10.03,"[27.74,32.0,26.63,25.97,25.72,28.88,28.25,27.45,27.49,22.74,15.2,10.03]",10,TypeScript,2024-02-23,"agentic-ai,agents,ai,ai-agents,aiagents,developer-tools,function-calling,gpt-4,javascript,js,llm,llmops,mcp,python,remote-mcp-server,sse,typescript",omit,,,"候选项目已复核，但在当前版面预算下暂不入图：未进入本版主图；29,417 stars，最近可用 OpenRank 15.67，但与已选项目功能重叠，或没有形成新的结构位置。",继续保留在项目池，后续按持续协作、独立采用和分类缺口复核。,ok,,
839372398,zaidmukaddam/scira,Scira (Formerly MiniPerplx) is a minimalistic AI-powered search engine that helps you find information on the internet and cites it too. Powered by Vercel AI SDK!,11827,1483,24,AGPL-3.0,false,2026-03-20T15:56:31Z,,"[7.87,2.57,1.53,4.71,3.66,1.62,1.7,2.11,1.13,null,0.43,null]",0,TypeScript,2024-08-07,"ai-search-engine,minimalistic-ai-search-engine,scira,scira-ai,search-engine",omit,,,"候选项目已复核，但在当前版面预算下暂不入图：未进入本版主图；11,816 stars，最近可用 OpenRank 0.39，但与已选项目功能重叠，或没有形成新的结构位置。",继续保留在项目池，后续按持续协作、独立采用和分类缺口复核。,ok,,
357241735,searxng/searxng,SearXNG is a free internet metasearch engine which aggregates results from various search services and databases. Users are neither tracked nor profiled.,34839,3201,216,AGPL-3.0,false,2026-08-03T11:53:53Z,9.0,"[32.44,33.39,33.25,30.76,31.91,23.81,16.55,20.41,14.48,13.63,13.79,9.0]",4,Python,2021-04-12,"bing,brave,degoogle,duckduckgo,google,metasearch,privacy,python,qwant,search,search-engine,searx,searxng,startpage,yahoo",omit,,,"候选项目已复核，但在当前版面预算下暂不入图：未进入本版主图；34,544 stars，最近可用 OpenRank 13.26，但与已选项目功能重叠，或没有形成新的结构位置。",继续保留在项目池，后续按持续协作、独立采用和分类缺口复核。,ok,,
761150311,Zipstack/unstract,LLM-Driven Extraction of Unstructured Data — Built for API Deployments & ETL Pipeline Workflows,7111,686,90,AGPL-3.0,false,2026-08-03T15:37:33Z,16.3,"[37.42,39.01,35.86,35.91,34.2,36.78,32.58,35.75,28.35,26.5,20.56,16.3]",7,Python,2024-02-21,"ai-agents,data-engineering,document-ai,generative-ai,idp,json-extraction,llm,mcp-server,ocr,pdf-extraction,prompt-engineering,structured-output",omit,,,"候选项目已复核，但在当前版面预算下暂不入图：未进入本版主图；6,940 stars，最近可用 OpenRank 19.65，但与已选项目功能重叠，或没有形成新的结构位置。",继续保留在项目池，后续按持续协作、独立采用和分类缺口复核。,ok,,
534011733,Farama-Foundation/Gymnasium,"A standard API for single-agent reinforcement learning environments, with popular reference environments and related utilities (formerly Gym)",12267,1403,86,MIT,false,2026-08-01T19:06:47Z,,"[10.63,13.76,9.59,7.97,7.94,7.49,5.74,6.33,6.59,5.31,3.57,null]",1,Python,2022-09-08,"api,gym,reinforcement-learning",omit,,,"候选项目已复核，但在当前版面预算下暂不入图：未进入本版主图；12,238 stars，最近可用 OpenRank 1.51，但与已选项目功能重叠，或没有形成新的结构位置。",继续保留在项目池，后续按持续协作、独立采用和分类缺口复核。,ok,,
860252770,microsoft/OmniParser,A simple screen parsing tool towards pure vision based GUI agent,25218,2227,231,CC-BY-4.0,false,2026-07-20T01:09:31Z,,"[5.11,4.87,2.83,1.3,1.01,0.81,null,null,0.37,null,null,null]",0,Jupyter Notebook,2024-09-20,,omit,,,"候选项目已复核，但在当前版面预算下暂不入图：未进入本版主图；25,196 stars，最近窗口暂未产出 OpenRank，但与已选项目功能重叠，或没有形成新的结构位置。",继续保留在项目池，后续按持续协作、独立采用和分类缺口复核。,ok,,
541798154,Unstructured-IO/unstructured,"Convert documents to structured data effortlessly. Unstructured is open-source ETL solution for transforming complex documents into clean, structured formats for language models.  Visit our website to learn more about our enterprise grade Platform product for production grade workflows, partitioning, enrichments, chunking and embedding.",15246,1286,280,Apache-2.0,false,2026-08-02T15:39:58Z,1.95,"[14.71,9.82,6.67,6.32,4.74,7.52,9.26,5.95,6.36,4.23,3.86,1.95]",3,HTML,2022-09-26,"data-pipelines,deep-learning,document-image-analysis,document-image-processing,document-parser,document-parsing,docx,donut,information-retrieval,langchain,llm,machine-learning,ml,natural-language-processing,nlp,ocr,pdf,pdf-to-json,pdf-to-text,preprocessing",omit,,,"候选项目已复核，但在当前版面预算下暂不入图：未进入本版主图；15,210 stars，最近可用 OpenRank 3.27，但与已选项目功能重叠，或没有形成新的结构位置。",继续保留在项目池，后续按持续协作、独立采用和分类缺口复核。,ok,,
610260322,chatboxai/chatbox,Powerful AI Client,41293,4182,1233,GPL-3.0,false,2026-08-02T11:47:12Z,,"[27.82,21.13,14.94,12.06,20.45,21.19,12.68,8.06,5.78,3.07,2.05,null]",0,TypeScript,2023-03-06,"assistant,chatbot,chatgpt,claude,claude-code,copilot,deepseek,gemini,gpt,gpt-5,ollama,openai",omit,,,"候选项目已复核，但在当前版面预算下暂不入图：未进入本版主图；41,180 stars，最近可用 OpenRank 2.27，但与已选项目功能重叠，或没有形成新的结构位置。",继续保留在项目池，后续按持续协作、独立采用和分类缺口复核。,ok,,
178976529,bentoml/BentoML,"The easiest way to serve AI apps and models - Build Model Inference APIs, Job queues, LLM apps, Multi-model pipelines, and more!",8751,999,197,Apache-2.0,false,2026-07-20T09:03:04Z,,"[11.28,14.96,10.06,5.56,5.23,4.71,2.58,2.68,1.26,0.88,null,null]",0,Python,2019-04-02,"ai-inference,deep-learning,generative-ai,inference-platform,llm,llm-inference,llm-serving,llmops,machine-learning,ml-engineering,mlops,model-inference-service,model-serving,multimodal,python",omit,,,"候选项目已复核，但在当前版面预算下暂不入图：未进入本版主图；8,739 stars，最近窗口暂未产出 OpenRank，但与已选项目功能重叠，或没有形成新的结构位置。",继续保留在项目池，后续按持续协作、独立采用和分类缺口复核。,ok,,
178075572,kserve/kserve,"Standardized Distributed Generative and Predictive AI Inference Platform for Scalable, Multi-Framework Deployment on Kubernetes",5766,1602,198,Apache-2.0,false,2026-08-03T13:44:44Z,9.58,"[20.37,17.93,19.47,19.71,15.86,19.09,21.52,18.8,20.61,21.37,20.09,9.58]",24,Go,2019-03-27,"artificial-intelligence,cncf,genai,hacktoberfest,istio,k8s,knative,kserve,kubeflow,kubernetes,llm-inference,machine-learning,mlops,model-interpretability,model-serving,pytorch,service-mesh,tensorflow,vllm,xgboost",keep,Model Infra,Compute & scheduling,"当前图中的 Compute & scheduling 代表项目；仓库仍在维护，5,766 stars，2026 年 7 月 OpenRank 9.58。",保留通用计算和 Kubernetes AI 调度代表，不增加相似控制器。,ok,,
221654678,deepset-ai/haystack,"Open-source AI orchestration framework for building context-engineered, production-ready LLM applications. Design modular pipelines and agent workflows with explicit control over retrieval, routing, memory, and generation. Built for scalable agents, RAG, multimodal applications, semantic search, and conversational systems.",26100,2979,103,Apache-2.0,false,2026-08-03T16:00:21Z,9.95,"[24.69,21.54,22.99,24.45,24.28,20.88,26.95,23.41,20.14,21.58,16.16,9.95]",7,Python,2019-11-14,"agent-framework,agentic-ai,agentic-rag,agents,ai,ai-agents,context-engineering,framework,genai,generative-ai,information-retrieval,large-language-models,llm,mcp,multi-agent,orchestration,python,rag,retrieval-augmented-generation,semantic-search",omit,,,"候选项目已复核，但在当前版面预算下暂不入图：未进入本版主图；26,043 stars，最近可用 OpenRank 18.96，但与已选项目功能重叠，或没有形成新的结构位置。",继续保留在项目池，后续按持续协作、独立采用和分类缺口复核。,ok,,
820144741,datachain-ai/datachain,"The Context Layer for unstructured data: typed, versioned datasets over S3, GCS, Azure",2803,153,81,Apache-2.0,false,2026-08-03T06:17:44Z,7.53,"[17.97,17.64,14.29,13.39,13.33,11.14,11.64,11.8,12.02,10.33,9.97,7.53]",2,Python,2024-06-25,"ai-agents,claude-code,codex,data-context-layer,data-processing,harness-engineering,knowledge-base,mlops,multimodal,pydantic,unstructured-data",omit,,,"候选项目已复核，但在当前版面预算下暂不入图：未进入本版主图；2,802 stars，最近可用 OpenRank 12.55，但与已选项目功能重叠，或没有形成新的结构位置。",继续保留在项目池，后续按持续协作、独立采用和分类缺口复核。,ok,,
46153892,NVIDIA/nccl,Optimized primitives for collective multi-GPU communication,4925,1360,395,NOASSERTION,false,2026-08-01T03:08:34Z,,"[20.74,20.03,13.08,13.19,16.12,14.48,8.12,8.58,8.0,7.53,3.91,null]",0,C++,2015-11-14,"communications,cpp,cuda,deep-learning,gpu,nvidia",omit,,,"候选项目已复核，但在当前版面预算下暂不入图：未进入本版主图；4,917 stars，最近可用 OpenRank 4.15，但与已选项目功能重叠，或没有形成新的结构位置。",继续保留在项目池，后续按持续协作、独立采用和分类缺口复核。,ok,,
614765452,Significant-Gravitas/AutoGPT,"AutoGPT is the vision of accessible AI for everyone, to use and to build on. Our mission is to provide the tools, so that you can focus on what matters.",185787,46052,527,NOASSERTION,false,2026-08-03T15:14:01Z,24.14,"[45.66,43.19,40.23,39.77,37.42,40.09,41.29,44.96,41.13,37.66,31.98,24.14]",16,Python,2023-03-16,"agentic-ai,agents,ai,artificial-intelligence,autonomous-agents,claude,gpt,llama-api,llm,openai,python",omit,,,"候选项目已复核，但在当前版面预算下暂不入图：未进入本版主图；185,734 stars，最近可用 OpenRank 30.10，但与已选项目功能重叠，或没有形成新的结构位置。",继续保留在项目池，后续按持续协作、独立采用和分类缺口复核。,ok,,
949271792,mindverse/Second-Me,"Train your AI self, amplify you, bridge the world",15642,1218,144,Apache-2.0,false,2025-09-30T00:44:34Z,,"[8.61,5.21,1.46,1.3,null,0.99,null,null,null,0.44,null,null]",1,Python,2025-03-16,,omit,,,"候选项目已复核，但在当前版面预算下暂不入图：未进入本版主图；15,628 stars，最近窗口暂未产出 OpenRank，但与已选项目功能重叠，或没有形成新的结构位置。",继续保留在项目池，后续按持续协作、独立采用和分类缺口复核。,ok,,
53548867,dbt-labs/dbt-core,dbt enables data analysts and engineers to transform their data using the same practices that software engineers use to build applications.,13568,2488,1478,Apache-2.0,false,2026-08-03T10:24:50Z,14.11,"[35.98,33.26,26.54,31.18,28.0,32.34,30.84,30.36,25.39,20.69,28.24,14.11]",13,Rust,2016-03-10,"analytics,business-intelligence,data-modeling,dbt-viewpoint,elt,pypa,slack",omit,,,"候选项目已复核，但在当前版面预算下暂不入图：未进入本版主图；13,533 stars，最近可用 OpenRank 25.30，但与已选项目功能重叠，或没有形成新的结构位置。",继续保留在项目池，后续按持续协作、独立采用和分类缺口复核。,ok,,
139199684,PrefectHQ/prefect,Prefect is a workflow orchestration framework for building resilient data pipelines in Python.,23541,2442,822,Apache-2.0,false,2026-08-03T15:41:53Z,10.51,"[47.65,39.85,33.62,31.15,35.55,35.3,35.53,30.2,22.07,20.46,15.52,10.51]",7,Python,2018-06-29,"automation,data,data-engineering,data-ops,data-science,infrastructure,ml-ops,observability,orchestration,pipeline,prefect,python,workflow,workflow-engine",omit,,,"候选项目已复核，但在当前版面预算下暂不入图：未进入本版主图；23,505 stars，最近可用 OpenRank 17.36，但与已选项目功能重叠，或没有形成新的结构位置。",继续保留在项目池，后续按持续协作、独立采用和分类缺口复核。,ok,,
580642043,oobabooga/textgen,"Open-source desktop app for local LLMs. Text, vision, tool-calling, OpenAI/Anthropic-compatible API. 100% private.",47519,5983,834,AGPL-3.0,false,2026-06-02T03:10:11Z,0.92,"[22.75,20.63,15.9,8.72,8.76,7.19,3.61,7.54,7.7,5.95,1.73,0.92]",1,Python,2022-12-21,,omit,,,"候选项目已复核，但在当前版面预算下暂不入图：未进入本版主图；47,503 stars，最近可用 OpenRank 1.97，但与已选项目功能重叠，或没有形成新的结构位置。",继续保留在项目池，后续按持续协作、独立采用和分类缺口复核。,ok,,
422274596,hpcaitech/ColossalAI,"Making large AI models cheaper, faster and more accessible",41430,4506,505,Apache-2.0,false,2026-07-13T18:00:17Z,,"[9.28,6.18,null,3.95,2.32,2.03,0.9,null,0.66,null,null,null]",1,Python,2021-10-28,"ai,big-model,data-parallelism,deep-learning,distributed-computing,foundation-models,heterogeneous-training,hpc,inference,large-scale,model-parallelism,pipeline-parallelism",omit,,,"候选项目已复核，但在当前版面预算下暂不入图：未进入本版主图；41,423 stars，最近窗口暂未产出 OpenRank，但与已选项目功能重叠，或没有形成新的结构位置。",继续保留在项目池，后续按持续协作、独立采用和分类缺口复核。,ok,,
599524116,SillyTavern/SillyTavern,LLM Frontend for Power Users.,31598,5951,564,AGPL-3.0,false,2026-07-11T22:43:10Z,5.42,"[35.29,30.84,31.7,31.6,30.62,35.07,32.54,29.67,26.7,19.76,9.92,5.42]",3,JavaScript,2023-02-09,"ai,chat,llm",omit,,,"候选项目已复核，但在当前版面预算下暂不入图：未进入本版主图；31,266 stars，最近可用 OpenRank 11.89，但与已选项目功能重叠，或没有形成新的结构位置。",继续保留在项目池，后续按持续协作、独立采用和分类缺口复核。,ok,,
527591471,AUTOMATIC1111/stable-diffusion-webui,Stable Diffusion web UI,164376,30527,2500,AGPL-3.0,false,2026-03-02T07:00:53Z,0.85,"[9.72,6.17,5.04,6.96,5.21,4.72,6.54,4.38,1.64,1.61,null,0.85]",2,Python,2022-08-22,"ai,ai-art,deep-learning,diffusion,gradio,image-generation,image2image,img2img,pytorch,stable-diffusion,text2image,torch,txt2img,unstable,upscaling,web",omit,,,"候选项目已复核，但在当前版面预算下暂不入图：未进入本版主图；164,294 stars，最近窗口暂未产出 OpenRank，但与已选项目功能重叠，或没有形成新的结构位置。",继续保留在项目池，后续按持续协作、独立采用和分类缺口复核。,ok,,
28782747,dask/dask,Parallel computing with task scheduling,13879,1922,1286,BSD-3-Clause,false,2026-07-28T14:48:11Z,,"[21.11,17.09,16.6,21.67,15.7,17.98,13.77,14.37,12.77,10.45,7.36,null]",0,Python,2015-01-04,"dask,numpy,pandas,pydata,python,scikit-learn,scipy",omit,,,"候选项目已复核，但在当前版面预算下暂不入图：未进入本版主图；13,871 stars，最近可用 OpenRank 2.63，但与已选项目功能重叠，或没有形成新的结构位置。",继续保留在项目池，后续按持续协作、独立采用和分类缺口复核。,ok,,
634081686,mlc-ai/mlc-llm,Universal LLM Deployment Engine with ML Compilation,23020,2107,333,Apache-2.0,false,2026-07-31T03:03:18Z,1.03,"[7.37,7.69,4.76,4.54,5.01,2.79,3.66,4.79,2.26,1.77,null,1.03]",2,Python,2023-04-29,"language-model,llm,machine-learning-compilation,tvm",omit,,,"候选项目已复核，但在当前版面预算下暂不入图：未进入本版主图；23,003 stars，最近窗口暂未产出 OpenRank，但与已选项目功能重叠，或没有形成新的结构位置。",继续保留在项目池，后续按持续协作、独立采用和分类缺口复核。,ok,,
660551251,FoundationAgents/MetaGPT,"🌟 The Multi-Agent Framework: First AI Software Company, Towards Natural Language Programming",69651,8876,141,MIT,false,2026-01-21T10:12:33Z,,"[3.09,2.25,0.99,3.63,2.51,2.53,2.07,1.85,1.17,0.84,0.96,null]",2,Python,2023-06-30,"agent,gpt,llm,metagpt,multi-agent",omit,,,"候选项目已复核，但在当前版面预算下暂不入图：未进入本版主图；69,563 stars，最近可用 OpenRank 0.96，但与已选项目功能重叠，或没有形成新的结构位置。",继续保留在项目池，后续按持续协作、独立采用和分类缺口复核。,ok,,
621799276,chatchat-space/Langchain-Chatchat,"Langchain-Chatchat（原Langchain-ChatGLM）基于 Langchain 与 ChatGLM, Qwen 与 Llama 等语言模型的 RAG 与 Agent 应用 | Langchain-Chatchat (formerly langchain-ChatGLM), local knowledge based LLM (like ChatGLM, Qwen and Llama) RAG and Agent app with langchain ",38503,6261,25,Apache-2.0,false,2025-11-10T09:27:42Z,,"[5.44,4.95,2.18,3.87,2.76,2.16,1.44,null,0.62,0.46,null,null]",0,Python,2023-03-31,"chatbot,chatchat,chatglm,chatgpt,embedding,faiss,fastchat,gpt,knowledge-base,langchain,langchain-chatglm,llama,llm,milvus,ollama,qwen,rag,retrieval-augmented-generation,streamlit,xinference",omit,,,"候选项目已复核，但在当前版面预算下暂不入图：未进入本版主图；38,482 stars，最近窗口暂未产出 OpenRank，但与已选项目功能重叠，或没有形成新的结构位置。",继续保留在项目池，后续按持续协作、独立采用和分类缺口复核。,ok,,
784181462,ItzCrazyKns/Vane,Vane is an AI-powered answering engine.,35974,3975,339,MIT,false,2026-04-11T14:33:06Z,,"[10.81,11.36,11.36,7.94,7.58,8.92,8.13,7.62,4.35,2.42,null,null]",0,TypeScript,2024-04-09,"ai-agents,ai-search-engine,answering-engine,artificial-intelligence,llm,machine-learning,open-source-ai-search-engine,perplexica,rag,search-engine,searxng,searxng-copilot,self-hosted-ai,vane",omit,,,"候选项目已复核，但在当前版面预算下暂不入图：未进入本版主图；35,896 stars，最近窗口暂未产出 OpenRank，但与已选项目功能重叠，或没有形成新的结构位置。",继续保留在项目池，后续按持续协作、独立采用和分类缺口复核。,ok,,
156939672,microsoft/onnxruntime,"ONNX Runtime: cross-platform, high performance ML inferencing and training accelerator",21256,4094,1477,MIT,false,2026-08-03T16:24:28Z,46.91,"[202.54,182.08,165.3,132.78,133.97,133.76,111.79,104.25,86.21,81.37,63.96,46.91]",22,C++,2018-11-10,"ai-framework,deep-learning,hardware-acceleration,machine-learning,neural-networks,onnx,pytorch,scikit-learn,tensorflow",add,Model Infra,Serving · Inference,跨平台推理 runtime 仍是 CPU、GPU 和边缘部署的重要基线，当前 21k+ stars、最近可用 OpenRank 64.52。,项目覆盖广泛 ML workload，不专属于 LLM；在图中只表达通用 inference runtime。,ok,,
627480054,eosphoros-ai/DB-GPT,open-source agentic AI data assistant for the next generation of AI + Data products.,19625,2853,421,MIT,false,2026-08-03T13:05:20Z,22.22,"[20.0,14.24,11.8,9.51,11.22,8.58,5.83,8.16,11.1,15.74,13.54,22.22]",36,Python,2023-04-13,"agents,bgi,database,deepseek,gpt,gpt-4,hacktoberfest,llm,private,rag,security,vicuna",omit,,,"候选项目已复核，但在当前版面预算下暂不入图：未进入本版主图；19,583 stars，最近可用 OpenRank 14.83，但与已选项目功能重叠，或没有形成新的结构位置。",继续保留在项目池，后续按持续协作、独立采用和分类缺口复核。,ok,,
523007292,openxla/xla,"A machine learning compiler for GPUs, CPUs, and ML accelerators",4449,882,948,Apache-2.0,false,2026-08-03T16:30:58Z,11.48,"[59.0,61.63,66.63,55.51,50.35,45.73,36.61,36.97,36.79,33.35,23.09,11.48]",10,C++,2022-08-09,,add,Model Infra,Pre-Train · Compiler & accelerator,Apache-2.0 的跨 GPU、CPU 和专用加速器编译基础设施，补足当前编译器层只展示 kernel 与算子库的问题。,star 规模不大；保留依据是结构代表性和开放编译栈位置。,ok,,
703411624,letta-ai/letta,Platform for stateful agents: AI with advanced memory that can learn and self-improve over time.,24069,2567,49,Apache-2.0,false,2026-08-01T18:24:30Z,1.89,"[22.51,27.1,18.43,9.93,7.95,6.91,3.89,3.58,3.3,2.1,1.04,1.89]",5,Python,2023-10-11,"ai,ai-agents,llm,llm-agent",omit,,,"候选项目已复核，但在当前版面预算下暂不入图：未进入本版主图；23,997 stars，最近可用 OpenRank 0.86，但与已选项目功能重叠，或没有形成新的结构位置。",继续保留在项目池，后续按持续协作、独立采用和分类缺口复核。,ok,,
631254164,songquanpeng/one-api,"LLM API 管理 & 分发系统，支持 OpenAI、Azure、Anthropic Claude、Google Gemini、DeepSeek、字节豆包、ChatGLM、文心一言、讯飞星火、通义千问、360 智脑、腾讯混元等主流模型，统一 API 适配，可用于 key 管理与二次分发。单可执行文件，提供 Docker 镜像，一键部署，开箱即用。LLM API management & key redistribution system, unifying multiple providers under a single API. Single binary, Docker-ready, with an English UI.",36163,6775,1028,MIT,false,2026-01-09T03:26:43Z,,"[3.63,2.07,2.34,1.74,1.53,1.1,0.87,0.71,1.29,0.88,0.63,null]",1,JavaScript,2023-04-22,"api,api-gateway,azure-openai-api,chatgpt,claude,ernie-bot,gemini,gpt,openai,openai-api,proxy",remove,Model Infra,Model API gateways,与 New API、LiteLLM 高度重叠，最近可用 OpenRank 只有 0.64。,保留 New API 作为该产品谱系的当前代表。,ok,,
